"[308.27894048706077, 314.23455043262567, 280.2810350402328, 39.59771404474777, 48.73179574037887, 46.024685466751734]","[3, 3, 3, 2, 2]","[2, 2, 3, 3, 1]","[[23.825852122], [23.838651896], [50.602359146], [8.5132213295], [86.301669591]]",5539.7688599
"[372.0871888251129, 366.8177760349679, 312.85526799454357, 32.0719588393087, 49.00926282673038, 34.084861242024424]","[3, 3, 3, 1, 1]","[2, 2, 3, 2, 1]","[[23.043017422], [23.044187949], [109.62103695], [0.40361287112], [118.13561411]]",11047.796467
"[385.37993978593386, 302.13904040428525, 312.0865698362287, 45.576605898710774, 53.37946153766835, 44.13727475603842]","[2, 2, 2, 1, 2]","[2, 2, 1, 1, 3]","[[1.2205319498], [26.781632872], [60.902265071], [0.11150546729], [67.099227166]]",9209.0850745
"[373.34773159481034, 350.2733003006699, 367.1210400939931, 56.5737137519322, 28.42855335594877, 51.42066231768236]","[2, 2, 2, 2, 2]","[1, 1, 1, 2, 3]","[[0.83328063517], [0.83364397298], [12.826266208], [133.54721932], [4.4319132963e-05]]",12636.602087
"[336.05014869936815, 275.4970717351477, 388.87842419872493, 38.90190008698351, 40.55831152560173, 41.950149157501954]","[2, 2, 2, 3, 3]","[3, 3, 1, 1, 2]","[[38.174884723], [38.175984333], [89.238537095], [0.0064255446494], [82.238342247]]",9148.1360127
"[332.411715844369, 354.5443439040373, 297.57275374772, 36.18966741709765, 36.37386010105727, 27.111879300216604]","[3, 3, 2, 3, 3]","[2, 2, 1, 2, 3]","[[0.060033812958], [99.817059891], [100.71792804], [0.061256856703], [139.11675056]]",8459.7480532
"[359.31948755314585, 269.7500936703836, 296.0765301055746, 47.150750880686246, 34.869124728015805, 42.716982466098756]","[2, 2, 2, 1, 1]","[1, 1, 3, 2, 1]","[[0.05469237692], [0.058373725218], [73.155837052], [106.3036024], [54.190584789]]",6337.7190067
"[378.1957545454252, 384.61325885575263, 371.09276441633483, 32.15960578347573, 47.71941977642554, 28.510825147145646]","[3, 3, 2, 1, 3]","[2, 2, 3, 3, 1]","[[1.8506951304], [50.096159215], [133.17616907], [0.023040552837], [117.76486754]]",14101.083772
"[334.1675850120413, 310.2275278099977, 307.6560209522059, 51.46582263111444, 36.00564153028241, 28.497424555207793]","[3, 3, 3, 1, 3]","[1, 1, 3, 3, 2]","[[1.4289367825], [34.670624377], [133.22831788], [0.027585364899], [101.49613633]]",7310.1069385
"[346.71327874952624, 303.2755368724673, 276.8011287755206, 38.017057250712774, 28.280774640877528, 36.947986265889675]","[3, 3, 3, 3, 3]","[3, 3, 3, 1, 2]","[[0.028611995201], [0.002631169866], [97.47877493], [92.987847829], [134.17232327]]",6308.4885246
"[285.90015907243856, 287.5097842752492, 331.944574978501, 40.00894133669514, 53.690927689042844, 45.37467792887351]","[1, 1, 1, 3, 1]","[2, 2, 2, 3, 1]","[[0.0], [0.0], [26.687375867], [61.865112369], [84.562178146]]",5655.7868612
"[290.12751316604863, 300.1249973308343, 274.6566729074038, 32.372421907747906, 39.816505096932644, 46.96044365793569]","[3, 3, 2, 3, 2]","[3, 3, 1, 1, 2]","[[27.578312933], [27.579044654], [116.81787785], [0.046777482821], [85.37614918]]",4053.9943992
"[270.6568444090634, 377.3971021032682, 358.3396228397148, 49.69681489329226, 25.51893534021382, 47.89225765794659]","[1, 1, 2, 1, 2]","[1, 1, 3, 1, 2]","[[0.0], [0.0], [51.215756334], [43.582466774], [145.85490351]]",9379.2335955
"[315.22122104498703, 280.7327408585042, 391.0087876809697, 51.23695501545491, 25.3446285568079, 54.2017812733875]","[2, 2, 2, 3, 3]","[3, 3, 2, 1, 2]","[[24.202638309], [0.32382690527], [1.6137222927], [37.067680285], [144.97849891]]",8682.6559977
"[263.5611689599159, 343.5907861967501, 380.94261278440285, 46.80294052077967, 30.24191619687211, 51.98492633198072]","[1, 1, 1, 3, 3]","[3, 3, 1, 2, 2]","[[1.3704325935], [32.533329049], [55.82356201], [1.0568816118], [124.81981244]]",8717.7041714
"[347.1258526044607, 343.26758114753227, 348.22797763439945, 46.12463896999192, 51.81240403399535, 40.360327476283885]","[2, 2, 2, 3, 2]","[2, 2, 3, 1, 3]","[[1.2342722476], [33.399258689], [21.744066391], [58.692777157], [61.331748384]]",10652.673232
"[258.90867152536526, 252.4731638997838, 286.027730856988, 52.787189821284116, 58.945552246224906, 52.11066293255424]","[2, 2, 2, 1, 2]","[2, 2, 1, 1, 3]","[[0.1275879651], [4.3327260334], [0.0], [30.510187056], [33.371895795]]",1710.4645301
"[276.69286926395745, 331.50458423163167, 274.3804438043791, 28.660153105708364, 49.34100693236434, 33.05365105957177]","[3, 3, 1, 1, 3]","[2, 2, 3, 1, 1]","[[22.543441801], [22.544079859], [113.98314801], [0.37908815353], [132.18839123]]",4682.6845576
"[338.95301598103015, 252.60963718353014, 387.8981871392597, 30.54625287779855, 30.88326403886179, 41.00299146735701]","[3, 3, 2, 3, 2]","[3, 2, 3, 1, 2]","[[78.833328164], [123.09175193], [1.5240179289], [124.58935033], [0.072041180723]]",8281.2602387
"[305.46234882078636, 356.19972582638553, 388.5188407031179, 32.9155656783297, 55.32552564591228, 40.61685257622963]","[1, 1, 1, 1, 3]","[2, 2, 1, 3, 1]","[[0.99739385841], [18.77563267], [70.797936016], [81.990713592], [43.769221165]]",11046.457047
"[385.8756131666723, 340.5513352127532, 258.3520120128773, 41.21309338424416, 46.61130035494246, 40.97176096556397]","[3, 3, 3, 1, 3]","[1, 1, 1, 2, 3]","[[0.0], [0.0], [79.468614981], [56.634199502], [80.489451116]]",8592.3143283
"[304.0201943660835, 353.77335035890746, 311.1537615022503, 43.5988632621195, 53.29202694507949, 55.46896179419255]","[1, 1, 1, 2, 2]","[3, 3, 1, 2, 1]","[[0.98535844084], [18.180933167], [13.780502504], [28.374726026], [55.596305896]]",8097.9851036
"[331.23882883344976, 333.8254908334465, 274.4568318640067, 29.90211365689452, 35.32225675969468, 48.11197769622015]","[3, 3, 3, 2, 2]","[3, 3, 2, 3, 1]","[[0.0], [0.0], [104.38685432], [50.286333933], [127.31405923]]",6828.846358
"[338.06164186074267, 392.33666134762257, 364.0302771389975, 50.049063786327906, 50.20078758937805, 46.30600460173865]","[1, 1, 1, 2, 1]","[2, 2, 1, 2, 3]","[[0.0], [0.0], [42.092460184], [41.450668497], [57.925600535]]",12781.491605
"[334.99555141710965, 386.2772958270611, 335.42260666860193, 33.36087403899977, 50.671815384590545, 48.63672431159574]","[1, 1, 1, 2, 2]","[2, 2, 2, 3, 1]","[[0.95341027515], [13.716541317], [24.788269326], [48.066656167], [112.68350282]]",11307.005051
"[294.87636980894774, 296.31500600028517, 363.1531026489659, 47.30673352366309, 55.03167293630835, 54.077870368054576]","[1, 1, 1, 1, 1]","[2, 2, 2, 3, 1]","[[0.02422818548], [0.0026534728521], [20.989141821], [25.050608343], [53.692517195]]",7567.2456827
"[286.1231549785336, 375.9425969469636, 316.72637092259424, 54.23279152821026, 55.83685467247973, 28.643415839612473]","[1, 1, 3, 2, 2]","[2, 2, 2, 3, 1]","[[0.45436690756], [0.45807751918], [16.778574236], [132.68393186], [24.268797045]]",8409.6367017
"[291.8211077336631, 368.27572399593197, 319.137090696691, 26.535999673106758, 27.364005620612588, 48.00368660189042]","[1, 1, 2, 2, 2]","[3, 3, 2, 3, 1]","[[23.792476548], [23.630362443], [138.05025622], [3.3215666829], [141.55272138]]",8270.5093862
"[310.82681762029705, 355.3194138036939, 279.19507832478763, 42.83617967134426, 44.24800655964057, 59.77553361003197]","[3, 3, 3, 3, 2]","[1, 1, 1, 3, 2]","[[30.623285277], [13.501042519], [28.478632197], [0.9494928269], [66.630932253]]",7189.0225567
"[321.889100586797, 309.3752221904172, 366.05195143031995, 29.244200754402293, 45.10773495719526, 58.46577666218861]","[2, 2, 2, 3, 3]","[1, 2, 3, 1, 1]","[[49.621279482], [62.994281131], [6.4897647189], [0.090865246695], [80.38488608]]",9079.7255316
"[296.5398468099363, 381.26459090059416, 389.86415648556795, 25.114189300457273, 44.762289498456674, 41.84858345539676]","[1, 1, 3, 3, 3]","[2, 2, 3, 1, 1]","[[62.267936301], [2.1875791204], [76.780491984], [0.12309609167], [147.44388317]]",11630.122668
"[265.13492856896477, 358.6385254661923, 332.0588838336361, 51.14902368824244, 59.18775447114409, 30.10745061012907]","[1, 1, 1, 1, 1]","[3, 1, 1, 2, 3]","[[5.2359272587], [9.4507494791], [27.98888032], [3.4357985867], [121.20955666]]",7555.5084045
"[291.5856193537106, 381.7607245209314, 359.49532168587564, 45.24710693770342, 32.794752622388295, 45.6975469959891]","[1, 1, 2, 2, 1]","[3, 3, 3, 1, 2]","[[0.13279982566], [0.13171083492], [60.234877291], [62.404725909], [115.07819641]]",10374.236982
"[265.464479724876, 276.52716346550596, 312.6463255687643, 50.840050992165075, 54.12629906521743, 53.813769210039034]","[1, 1, 1, 1, 1]","[2, 2, 3, 2, 1]","[[0.0], [0.0], [26.16775632], [24.845754875], [38.746584303]]",3836.2564923
"[321.1852125559733, 362.4143991683177, 281.7146958424959, 31.855966619525848, 26.36606546655673, 38.31377820214429]","[3, 3, 3, 3, 2]","[3, 3, 1, 3, 2]","[[0.0], [0.0], [119.04926111], [91.73271829], [142.27154308]]",7725.5392974
"[337.04217447279046, 399.6400727166206, 337.3589743107226, 33.94189898558378, 47.828865978486036, 51.49551091834915]","[1, 1, 2, 2, 2]","[3, 3, 2, 1, 2]","[[34.727096741], [1.2468920851], [51.483896911], [110.22576728], [0.0]]",11960.342978
"[276.2979487347551, 379.43530601371174, 271.18831162200826, 58.73450644380763, 27.861236194738872, 49.24527717813186]","[3, 3, 3, 3, 2]","[1, 1, 1, 2, 3]","[[0.59676899203], [0.59691457664], [4.159354174], [135.9469709], [45.492477537]]",6451.304684
"[373.6264863847367, 317.6779704033312, 394.3396648084008, 44.74500208752771, 38.73513980034619, 55.722551666070494]","[2, 2, 1, 2, 2]","[3, 3, 1, 3, 2]","[[0.0033299098064], [0.0033299921952], [64.528641166], [18.086946555], [89.950358645]]",12420.794836
"[381.41207356731763, 274.06401608134524, 292.57287289300723, 51.45304301984819, 38.57980780396301, 48.23010055055613]","[2, 2, 2, 1, 1]","[1, 1, 3, 3, 2]","[[1.4368750047], [34.716752645], [0.0], [49.786675048], [90.607412989]]",7254.2493589
"[309.94819785284307, 251.4880967167013, 386.32365354485705, 25.63008842711628, 54.09516936417435, 40.028858777237005]","[2, 2, 3, 3, 3]","[2, 2, 1, 3, 1]","[[10.191433774], [14.785999804], [94.409769297], [84.477927372], [50.974956667]]",7165.1131663
"[276.20063727751494, 281.4234233320777, 283.4848822929315, 41.66607616201782, 27.363142743354402, 30.40806640132514]","[1, 1, 3, 2, 1]","[1, 1, 3, 2, 2]","[[38.779824992], [38.772672843], [125.17387915], [0.11412038443], [137.93978578]]",3077.6272546
"[366.20686600561396, 250.1878016864727, 267.10622110442097, 26.28162056330657, 53.240890794729594, 35.199244252594525]","[3, 1, 1, 1, 1]","[2, 2, 2, 3, 1]","[[22.819392296], [2.8872794009], [2.8843602418], [104.90714031], [142.62880152]]",4732.8263739
"[268.5625704611445, 394.4534508796427, 283.1544769170124, 46.559274114354835, 27.05106639633772, 50.86715320595319]","[1, 1, 2, 2, 2]","[3, 3, 2, 3, 1]","[[0.026308618324], [0.026344527279], [139.37398914], [38.579288793], [56.854270496]]",7125.4568931
"[319.77763282668167, 305.40500488649576, 369.7032302123036, 25.221566659353964, 59.72164004205815, 50.35551353785573]","[2, 2, 2, 2, 3]","[2, 2, 2, 2, 1]","[[0.10420578863], [0.10424799415], [0.10429311675], [0.86471572256], [147.11277303]]",9039.8275289
"[347.33910970275485, 351.8233586222939, 304.84650079015654, 25.483632412636002, 42.35437246785147, 43.41650507747029]","[3, 3, 2, 2, 3]","[3, 3, 2, 1, 3]","[[0.0], [0.77605600681], [74.581680328], [146.00423489], [69.431451649]]",9239.6230983
"[252.0258640914048, 349.51669632672997, 266.17838155533605, 39.67522408110907, 48.253058128076574, 58.37698342699997]","[1, 1, 1, 2, 1]","[2, 2, 3, 1, 1]","[[24.920011139], [24.769552986], [6.8653600971], [67.24469016], [18.729111976]]",4274.3610165
"[262.71942803779365, 396.8172512618927, 284.32674731102645, 55.936786347679956, 52.57968173890332, 50.227653816292545]","[1, 1, 1, 2, 1]","[1, 1, 1, 2, 3]","[[0.0], [4.0613348663e-07], [17.187393343], [31.387946244], [41.337024357]]",7183.8434021
"[379.27914246920665, 337.021521491242, 323.4885373063363, 46.58797984532846, 51.046921875307774, 32.42720007133492]","[3, 3, 1, 1, 3]","[2, 2, 3, 3, 1]","[[10.655279313], [27.216230358], [109.21193045], [7.4210240449], [56.732845254]]",10661.653522
"[261.9548593241048, 254.23280201027592, 316.9482690180855, 33.1768782296956, 34.52928012430593, 50.405901654336034]","[2, 2, 3, 2, 3]","[3, 3, 2, 1, 1]","[[20.291176917], [20.291861225], [107.74114293], [4.2321609523e-10], [113.46180509]]",2857.4741207
"[278.85229052123117, 319.1408205165124, 274.23518538627945, 33.98229527006851, 33.85155527111362, 45.79214969612282]","[3, 3, 2, 2, 2]","[3, 3, 1, 2, 2]","[[2.0777958475], [58.022272459], [110.05468679], [2.3910689582e-25], [110.6072639]]",4305.2436628
"[382.37213801734174, 326.18988467640435, 327.48820489372315, 27.572883548442448, 42.359075597840565, 41.74327749221149]","[2, 2, 2, 1, 2]","[2, 2, 1, 2, 3]","[[0.0], [0.0], [137.16670371], [74.621109103], [77.225936208]]",10443.59079
"[348.5342157175821, 263.6793567025424, 282.678164065117, 57.35431015094987, 26.535475804028284, 59.22001162015268]","[2, 2, 2, 2, 3]","[1, 3, 3, 2, 2]","[[11.191268061], [0.092467953727], [3.206882893], [0.0], [141.55493735]]",5280.2923967
"[333.3763162696918, 368.7922723467225, 361.08877187371525, 33.99099830073395, 59.192169652540144, 53.51641675112582]","[1, 1, 1, 1, 2]","[2, 2, 2, 2, 1]","[[0.55007111196], [0.55013051443], [0.55020531071], [1.7667154327], [110.01807719]]",11639.980966
"[339.11381989542593, 398.9084806586852, 286.83078188483717, 33.41904631777006, 39.38183280737586, 49.38112494173264]","[3, 3, 3, 3, 2]","[3, 3, 2, 1, 2]","[[22.442351659], [22.447661426], [12.303159593], [112.46526249], [74.911687632]]",10067.91753
"[342.17166390526165, 262.2110593222128, 300.2684524485295, 31.54372243550657, 46.84965389283785, 59.1096260191335]","[2, 2, 2, 2, 2]","[1, 1, 2, 3, 1]","[[0.10946587941], [9.8336362827], [55.625964033], [3.7662819385], [110.42695194]]",5622.7498113
"[297.63592372312075, 351.7987028720659, 305.91136029246263, 46.13058223294931, 30.050989807195975, 50.63369602393204]","[1, 1, 1, 1, 2]","[3, 3, 1, 2, 2]","[[1.5251173004], [38.097543274], [58.664442199], [2.0000814128e-07], [126.68431312]]",7479.6100119
"[365.90703077728216, 295.16398577298986, 288.8022498746528, 27.762706160430312, 30.199821549157058, 45.101976639240974]","[3, 3, 3, 1, 3]","[3, 3, 1, 1, 2]","[[31.508868078], [31.509770738], [87.82513941], [48.538613532], [126.05475485]]",7173.8078097
"[308.5272411348343, 306.4307336143346, 334.5551779302541, 40.2783128943219, 36.03131263630614, 28.85539924378358]","[2, 2, 2, 3, 2]","[1, 1, 2, 3, 3]","[[41.595563456], [41.827173001], [101.38754755], [75.802418345], [55.939242854]]",7169.1815433
"[279.7229079574325, 362.10293234531315, 391.04556226700515, 43.90401613213897, 47.26227181332716, 32.13022548134817]","[1, 1, 3, 2, 1]","[2, 2, 3, 1, 1]","[[26.938086153], [26.938806256], [117.88915929], [0.3089059618], [67.780790549]]",10373.479276
"[292.54598362774306, 270.86878100466873, 363.0457903474826, 34.765770425924025, 59.326344049401456, 43.824772961756466]","[2, 2, 2, 2, 3]","[2, 2, 2, 2, 1]","[[0.59001475491], [0.59007073549], [0.5901432275], [1.0793359562], [106.7407911]]",6511.2096671
"[372.2490450663084, 281.06213355945494, 303.8680512956984, 36.99361680701599, 36.30895989108159, 33.162561205609464]","[2, 2, 1, 1, 2]","[1, 1, 3, 3, 2]","[[48.657806944], [48.65919396], [0.0], [113.52236783], [100.21309794]]",7462.31224
"[352.21270221307867, 368.4543793598869, 334.23755176768935, 51.609516586116285, 57.570969171919636, 49.324911885956865]","[3, 3, 3, 3, 3]","[2, 2, 2, 3, 1]","[[0.72244525001], [0.72270238315], [8.8296527791], [45.155622713], [35.491744841]]",11349.099675
"[289.68456745673586, 314.06157898194454, 295.2257134399846, 26.83190538529215, 34.813033505971376, 35.14078795804277]","[1, 1, 1, 2, 1]","[3, 3, 3, 1, 2]","[[0.0], [0.0], [105.15446193], [140.30104523], [106.54086827]]",5237.4278072
"[251.17822380038982, 314.86447604433494, 310.9382924184099, 56.74267697427281, 30.60862750778001, 34.99265415087577]","[1, 1, 3, 2, 2]","[3, 3, 1, 2, 3]","[[8.7383245272], [8.7261010023], [13.778476399], [124.32550564], [88.316647412]]",4520.4417747
"[379.1530445630917, 374.83060912403704, 371.23189522650466, 46.82168497408253, 46.1925142692264, 44.85361050961275]","[3, 3, 3, 3, 3]","[1, 1, 3, 1, 2]","[[1.582881644], [44.139298118], [64.070727612], [10.022092798], [58.404164573]]",13899.86823
"[269.5454329591491, 274.243832916598, 324.5182724662162, 31.038633380758007, 45.46999770457113, 33.29748840988087]","[1, 1, 3, 3, 1]","[2, 2, 3, 3, 1]","[[59.371481286], [2.0904284455], [112.95162403], [0.0], [122.50658078]]",4141.9787241
"[367.5310043219902, 394.03681744629165, 342.55194329130734, 51.12983891560475, 42.46302991383456, 33.7187869592202]","[3, 3, 2, 2, 2]","[1, 1, 3, 3, 2]","[[4.0999446004], [33.420770851], [43.880213126], [67.289383972], [74.181383464]]",13063.701889
"[315.4897238780312, 323.581507190047, 398.3437336228761, 51.15291272388016, 29.794258131996983, 40.99068572558892]","[1, 1, 1, 3, 1]","[1, 1, 2, 3, 2]","[[35.65965152], [1.7635276544], [2.4741841058], [80.409399381], [125.296104]]",10538.206609
"[310.23763648309983, 374.4621148767339, 251.250628948346, 49.3843833322876, 56.8302510628979, 54.187657308905074]","[3, 3, 3, 1, 2]","[2, 2, 3, 2, 1]","[[0.13289958664], [0.15599715464], [24.586209582], [13.119141264], [44.904058504]]",6893.9599631
"[356.9894266136027, 328.72045212184656, 279.5651645071048, 32.19879701721095, 36.11802051048895, 30.714910995409657]","[3, 3, 1, 1, 1]","[2, 2, 1, 3, 2]","[[56.855446493], [19.025725824], [117.59908862], [123.87592649], [25.139600924]]",7734.6238341
"[253.02578065583245, 350.05933669659885, 311.32104460315736, 58.91537052544585, 45.32365610818887, 42.32178234868438]","[1, 2, 1, 1, 1]","[1, 2, 1, 3, 3]","[[3.0291245316], [62.080934662], [1.5588581271], [74.705476053], [0.073384631114]]",6027.0714186
"[288.901396024673, 293.02079539714634, 326.20207909925557, 39.593500939640734, 35.62171802578963, 58.00363169022356]","[1, 1, 1, 3, 1]","[2, 2, 2, 1, 3]","[[34.380236942], [34.372118982], [34.367776837], [86.319491015], [8.4446379504]]",5734.9383682
"[373.3851388366774, 379.38272213079995, 340.0431250546276, 42.72109022454897, 48.2078039157032, 52.245819278986126]","[3, 3, 3, 2, 2]","[3, 3, 2, 2, 1]","[[0.09960256738], [32.700581891], [29.669945533], [20.211043895], [73.08978835]]",12706.497233
"[294.9208665429458, 322.802511836097, 338.0110430692241, 56.32150562949093, 31.142383222558465, 57.26802487088269]","[1, 1, 1, 3, 3]","[3, 3, 3, 1, 2]","[[11.087420935], [0.23425216372], [0.23458169773], [15.560031187], [122.06771897]]",7569.9714878
"[384.09372442849394, 267.0096566331733, 339.4740776508213, 29.092002482263034, 43.85738817575216, 36.26445743764969]","[2, 2, 1, 1, 1]","[2, 2, 2, 3, 1]","[[34.631354851], [33.651893165], [0.0], [100.40134504], [130.7408295]]",8727.0408283
"[252.47623611403958, 303.538971950571, 273.84849306609004, 54.816898425773346, 39.83813643680592, 34.18223154084155]","[1, 1, 1, 2, 2]","[3, 1, 2, 1, 3]","[[0.032957702007], [7.5833646302], [85.284682872], [14.341155029], [109.17620288]]",2780.0677033
"[354.31565136078234, 347.3246772932185, 257.3745281574852, 29.266749443605818, 27.793923798532774, 51.09158764063819]","[3, 3, 2, 1, 1]","[3, 3, 1, 3, 2]","[[0.00071348113308], [0.00071350109774], [130.00164984], [37.681157314], [136.23170233]]",7538.3214911
"[295.23761702704724, 358.5663699810026, 387.4988234128353, 40.79450747169318, 56.22348042213358, 30.50253362096843]","[1, 1, 3, 1, 1]","[2, 2, 3, 1, 2]","[[0.15708885622], [0.15709326002], [124.77428278], [81.239233395], [15.660495698]]",10707.693253
"[363.56069188685564, 279.14522922075, 294.1952657992485, 33.715075955774665, 53.74663184254316, 31.93574897977077]","[2, 2, 1, 1, 2]","[2, 2, 1, 2, 3]","[[0.0], [0.0], [111.18522981], [26.451746206], [118.71178182]]",6756.1837749
"[376.46363500048403, 376.37910862618634, 310.1130824907209, 25.6789767846215, 35.608653054731164, 56.618689873254034]","[3, 3, 3, 1, 3]","[1, 1, 2, 3, 1]","[[3.4688072575], [141.70768794], [103.17539758], [14.302941835], [0.0014330058383]]",11479.446328
"[263.65353765625497, 355.1761122970272, 294.52169102179664, 45.22694644963942, 57.53170965837557, 56.260340741588074]","[1, 1, 1, 1, 2]","[2, 2, 2, 3, 1]","[[0.7205918992], [0.718288206], [9.0019880409], [15.818758662], [62.490016518]]",6040.1926701
"[258.9967711005937, 349.31590012024617, 381.1671347923271, 46.10981790954487, 26.29047316179201, 45.72775506941005]","[1, 1, 1, 3, 3]","[1, 1, 3, 1, 2]","[[0.0], [0.0], [60.371596062], [58.755470237], [142.59129853]]",8723.5639568
"[301.1037791027918, 250.61014302739383, 261.64857782651626, 38.04110103135466, 26.937966474072066, 54.56559669043383]","[2, 3, 1, 1, 3]","[3, 3, 2, 1, 1]","[[11.330601238], [11.656924762], [139.85240181], [92.886142637], [0.0]]",2121.6349279
"[341.1783562028418, 250.59663195607595, 387.3628304716309, 54.33982245340525, 33.4496435863032, 49.68184711807732]","[2, 1, 2, 3, 1]","[1, 1, 1, 2, 3]","[[2.0805571039], [1.5653342649], [20.29666053], [112.31291073], [43.640882714]]",8417.3546097
"[373.48395521774944, 334.0396374696021, 353.79556512483896, 48.87384758741476, 31.098230743673916, 47.49551631659578]","[2, 2, 2, 1, 1]","[1, 1, 3, 2, 2]","[[23.53147763], [23.532147087], [52.893965981], [31.693164536], [90.561319407]]",11458.482726
"[253.00304436919438, 325.47587003629553, 326.9035676093356, 33.945891406926606, 41.17263041098185, 39.81455065984284]","[1, 1, 3, 3, 1]","[2, 2, 1, 2, 3]","[[0.04763924135], [0.047732275171], [110.20887934], [79.544401852], [85.384450709]]",5554.7176218
"[284.7632228759521, 336.75245288234004, 328.89854518466416, 25.630386857264693, 49.69191071488325, 32.19999513150256]","[1, 1, 2, 2, 2]","[2, 2, 3, 2, 1]","[[2.2161487247], [32.281938137], [117.59402059], [9.1051308143], [145.38346359]]",7212.9608679
"[326.876735069452, 347.28798611765114, 289.53216890117983, 38.40579454674666, 26.787736426596783, 47.303406494881436]","[3, 3, 2, 2, 2]","[3, 3, 1, 2, 2]","[[26.852691368], [26.853899159], [91.343489067], [0.034687722896], [140.45318719]]",7732.3693616
"[341.15434545801315, 301.2146616171284, 283.8364095892775, 55.13598055937241, 42.15844298502806, 29.87456399908449]","[3, 3, 1, 1, 1]","[3, 2, 3, 1, 3]","[[59.565287848], [75.469786173], [67.290735308], [20.574802232], [0.57457112957]]",6387.7520506
"[257.63596374306223, 384.63720854789926, 315.86473369681585, 46.51101873288026, 25.163024309087216, 48.649426070107666]","[1, 1, 2, 2, 2]","[3, 3, 2, 2, 1]","[[24.006025099], [24.006902627], [147.34002303], [0.020384137749], [57.05839076]]",7556.902507
"[291.03952548144804, 280.5847181796899, 385.92381614847045, 45.82655030141906, 54.31582349751214, 28.29329631670372]","[2, 2, 3, 3, 2]","[2, 1, 1, 3, 3]","[[24.044066762], [35.146139139], [24.807552927], [77.963305943], [56.15605064]]",7569.0860886
"[339.2729420333716, 326.7862721582477, 398.40946232657154, 40.78447348219672, 25.643269935450537, 56.47451753073261]","[2, 2, 2, 3, 1]","[3, 3, 3, 1, 2]","[[0.96121675262], [0.96160029921], [12.989973836], [81.281677128], [145.32896817]]",11557.341307
"[309.85103103557003, 297.0844682433161, 303.8767228679227, 47.9169504891277, 33.60103802123649, 43.40777393446595]","[2, 2, 3, 2, 1]","[1, 1, 1, 3, 2]","[[0.0], [0.0], [51.111299431], [70.185116257], [111.66760917]]",5800.7105501
"[278.73632387678674, 286.1397150387888, 256.110261144627, 42.22914783302332, 33.2244822632745, 31.339958094577668]","[3, 3, 3, 2, 3]","[1, 1, 2, 2, 3]","[[37.584822274], [37.585882573], [32.854316876], [80.406122969], [121.23197726]]",2353.7428563
"[285.4637602747228, 378.8051558590026, 393.5212465210439, 48.14928625334808, 27.184308343467325, 38.805695651700134]","[1, 1, 1, 3, 3]","[1, 1, 3, 1, 2]","[[0.0], [0.0], [89.651907393], [50.128519148], [138.81037571]]",11269.696101
"[252.51767640688703, 255.42208952149164, 257.5420928921914, 53.666364227149, 54.17522828059249, 52.26797347698974]","[1, 1, 1, 1, 1]","[1, 1, 3, 1, 2]","[[0.0], [0.0], [32.706472195], [26.791279316], [24.638784373]]",496.74280706
"[396.61426707038993, 312.00326925294866, 320.37358088713296, 39.97551072335371, 57.31954502212565, 37.36398019894621]","[2, 2, 2, 2, 2]","[3, 3, 2, 1, 3]","[[0.080397600829], [0.080399859988], [11.338324555], [84.703589641], [95.589566298]]",10275.95444
"[260.1274932204886, 273.952880670468, 325.32317045750995, 25.50933707088566, 28.381778217958768, 43.07143114918759]","[1, 1, 3, 1, 3]","[3, 3, 2, 2, 1]","[[69.238865875], [2.3689803649], [0.0051192686903], [133.73995887], [145.89550419]]",3753.5725554
"[352.3990502255481, 271.535770068237, 361.00982458369157, 42.79790504526328, 32.215258222552066, 45.44451268570941]","[2, 3, 2, 3, 3]","[3, 3, 1, 2, 3]","[[0.0], [0.11091686217], [72.764861659], [117.42368773], [61.564564467]]",8563.2590451
"[355.05529385538193, 300.72154083695784, 261.84645254682505, 28.671157521272498, 36.460168409196726, 28.745448347245016]","[3, 3, 1, 1, 1]","[2, 2, 3, 3, 1]","[[49.114582382], [50.458905262], [63.605858649], [68.600894827], [132.52100369]]",5924.9244924
"[287.97221252731043, 331.6895530104564, 322.8676767569371, 34.35847388249756, 32.91329496619611, 31.70653474336168]","[1, 1, 1, 1, 1]","[1, 1, 1, 3, 2]","[[0.0069850143649], [0.1738789113], [108.28279156], [119.68135802], [114.57676229]]",6880.9828991
"[313.4065306268954, 348.3935069439737, 373.2877521443399, 38.16307773004059, 30.098643675511163, 56.36416826461854]","[1, 1, 3, 1, 1]","[3, 3, 2, 2, 1]","[[0.88059886733], [14.498969843], [0.2918095274], [126.19874347], [92.362364987]]",10462.261383
"[319.8986991636807, 392.81815893285955, 280.00673420375205, 29.678692616919506, 51.101897443059094, 51.90254090938659]","[3, 3, 3, 2, 3]","[3, 3, 2, 1, 1]","[[1.2764835082], [32.975768445], [37.638099365], [69.154089595], [59.105915086]]",8906.8388271
"[300.0233880457152, 376.1860912996933, 337.54541304489004, 54.88126594588067, 40.58935521940392, 43.488338287586544]","[1, 1, 1, 2, 2]","[1, 1, 3, 2, 2]","[[1.0059840216], [20.646261027], [69.844329044], [12.463728934], [69.643298488]]",9722.479961
"[386.73132530684364, 341.80665852632876, 347.10196679415054, 39.476282161120366, 46.55283494260914, 56.959017997360505]","[2, 2, 2, 2, 2]","[3, 3, 3, 1, 2]","[[0.7934559003], [0.79378462933], [11.276113389], [86.815326411], [56.881508193]]",12061.450759
